,title,abstract,paragraph,pub_date,year,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
632,"Donald Trump Appears to Soften Stance on Immigration, but Not on Abortion",The president-elect said his immigration priority was to deport up to three million undocumented immigrants rather than 11 million and that his border wall might be a fence in places.,"WASHINGTON — President-elect Donald J. Trump appeared to soften some of his hardest-line campaign positions on immigration on Sunday, but he also restated his pledge to roll back abortion rights and used Twitter to lash out at his critics, leaving open the possibility that he would continue using social media in the Oval Office and radically change the way presidents speak to Americans.",2016-11-13T22:22:44+0000,2016,0.11834600637020838,0.13319696601755918,0.11169495933436498,0.12296091168277128,0.09684914494947029,-0.2478024342573481,-0.17692339600644183,-0.08454631976078207,-0.10778808485337621,-0.1585648673964112,3.3333333333333335,0.00018328106381274386,0.004074560804147493
633,Texas Is the Future of Abortion in America,What happens in the state rarely stays there.,"For half a year, Roe v. Wade — the 1973 Supreme Court decision that guarantees abortion rights for all Americans — has been effectively moot in the second largest state in the country, home to about 10 percent of the nation’s reproductive-age women.",2022-03-06T16:00:07+0000,2022,0.07366070948762997,0.09301505951695177,0.0925075146323855,0.10245921252694902,0.0782011112849004,-0.0006161474532341374,0.047467722512535636,0.09831979730313993,-0.02374807573078112,-0.05997207070707066,6.0,0.00013904147943556393,0.0038314291480558843
634,Veto the Abortion Ban,Editorial urges Pres Clinton to again veto ban on so-called 'partial-birth' abortions; scores American Medical Association's last-minute endorsement of ban in exchange for language designed to better protect doctors from criminal prosecution (M),"The Senate once again approved a ban on so-called ''partial-birth'' abortions yesterday. But despite a last-minute endorsement of the ban by the American Medical Association, the 64-to-36 vote fell short of a veto-proof margin. President Clinton should follow through with his promised veto. Despite minor changes, the bill would unduly interfere with a woman's access to a procedure that may be the best and safest in her circumstances.",1997-05-21T05:00:00+0000,1997,0.1176068658617331,0.14053526064549762,0.0932041295871091,0.09937312576283716,0.09933370600920177,-0.2816146720459177,-0.26335417235864905,-0.09233902230513343,-0.18980609491114875,-0.22554949684233744,1.2857142857142858,0.0003747668834349507,0.00561689912125576
635,Vatican: Pope Lashes Out on Abortion,Pope Benedict XVI accused international agencies of promoting abortion in Africa and blamed “disordered notions” of marriage and the family for the spread of sexually transmitted diseases there.,"Pope Benedict XVI accused international agencies of promoting abortion in Africa and blamed “disordered notions” of marriage and the family for the spread of sexually transmitted diseases there. “The globalized secular culture is exerting an increasing influence on local communities as a result of campaigns by agencies promoting abortion,” he told a visiting group of bishops from Kenya. While Benedict did not single out particular agencies, the Vatican has in the past criticized the human rights group Amnesty International for backing a woman’s right to an abortion in the event of rape or if her life was in danger.",2007-11-20T05:00:00+0000,2007,0.1301288148161431,0.11511812841987262,0.1281606861179489,0.10026563888493269,0.08736975604694748,-0.004191680452370969,0.007423129671376402,0.020458371061380178,0.04119893602882962,0.09645726008693617,3.6666666666666665,0.0003359177488293012,0.0015715164844057475
636,An Abortion Pill Is Approved,FDA's preliminary approval of RU-486 abortion drug noted; photo (S),An abortion-inducing pill that has been at the center of a tempestuous debate between foes of abortion and abortion-rights groups received preliminary approval for marketing from the Food and Drug Administration last week.,1996-09-22T05:00:00+0000,1996,0.06394689978954184,0.10133057959144913,0.12840408470344988,0.12446578810215174,0.10949295081715171,0.12174333333333336,0.11888326330532217,0.24126217105263162,0.15800222222222224,-0.028959844054580852,1.5,0.0006610705343309416,0.009579526621247106
637,A Victory for Abortion Rights,"  When Americans' constitutional rights are endangered, it is Congress's duty to protect those rights with statutory law. Passage this week of the Freedom of Access to Clinic Entrances Act is firmly within that tradition.    The Supreme Court recognized in 1973 that the Constitution protects Americans' privacy and that American women have a constitutional right to make the private decision to have an abortion. People who prevent women's access to the clinics that perform them -- or who stop doctors from performing them -- are depriving them of that right. Making this sort of vigilantism a Federal crime is an appropriate way to attack a nationwide terror campaign waged by organizations that regularly cross state lines solely to interfere with women seeking abortions.","When Americans' constitutional rights are endangered, it is Congress's duty to protect those rights with statutory law. Passage this week of the Freedom of Access to Clinic Entrances Act is firmly within that tradition.",1994-05-14T05:00:00+0000,1994,0.08562962015552292,0.09383531946821551,0.10333109116268135,0.10938524905263568,0.08112612731618034,-0.02382066420393886,-0.002951229359027159,-0.02349864729522463,-0.0024151334582537902,-0.061177891994140955,2.1,0.0001393535846443428,0.0005709763036066758
638,Abortion Foes Throw Support to Thompson,"The National Right to Life Committee, courted by a number of Republican candidates, has decided to endorse Fred D. Thompson.","A prominent anti-abortion group has decided to endorse Fred D. Thompson’s presidential bid, giving the candidate a boost in his efforts to court conservative voters.",2007-11-13T05:00:00+0000,2007,0.08297113273297216,0.08317287225333198,0.09783452271553222,0.09992256622563198,0.0835289317940884,-0.018985732718894022,-0.08654300000000001,-0.10720931661092528,-0.0322830569920276,0.05122048454469504,1.6666666666666667,7.410137129406263e-05,0.0038744960173891533
639,Abortion Lobbyists Battle,"On the eve of a House vote on enforcing a ban on a form of late-term abortion, lobbyists are waging tough public campaigns. Page B12.","On the eve of a House vote on enforcing a ban on a form of late-term abortion, lobbyists are waging tough public campaigns. Page B12.",1996-09-19T05:00:00+0000,1996,0.11619000590812394,0.10500375096268537,0.0931881193664115,0.09175816147798047,0.0923054139119006,-0.0427601401108732,-0.02284482063200531,0.009817973216193572,0.0003611881955945238,-0.07920424165079012,1.2307692307692308,0.00011505169148235069,0.0012737751938791811
640,An Issue in the Abortion Debate: The Beginning of Human Life,"Readers weigh in on a fraught question that touches on biology, politics, religion and philosophy.",To the Editor:,2023-01-14T14:30:05+0000,2023,0.09238553610047272,0.09245076721274938,0.09404919349090525,0.0915796085256404,0.0756185551135738,-0.03228293928677611,-0.07555171422986243,-0.01789658107420895,-0.03545052603779593,0.01433253496153167,1.7777777777777777,5.8586646838879034e-05,0.001054939911296029
641,Drugs for Early Abortions,"The Planned Parenthood Federation of America will soon begin testing medication-induced abortions, which could enable pregnant women seeking abortion to avoid surgery.  ","The Planned Parenthood Federation of America will soon begin testing medication-induced abortions, which could enable pregnant women seeking abortion to avoid surgery.",1996-09-15T05:00:00+0000,1996,0.07301233846421923,0.11694524389966762,0.07304436112832455,0.10537127192768037,0.06961660440050929,-0.018617308157202275,0.034045764244764264,0.03602656432748537,-0.0460511776773951,0.009068933566433601,3.3333333333333335,0.0004812576085160594,0.0012411739584976293
642,Gain for Abortion Pill,"The Population Council, the nonprofit group that holds the rights to sell the French abortion pill in the United States, said it had settled the litigation surrounding control of the drug and had arranged for it to be handled by a new company.    Article, page A28.","The Population Council, the nonprofit group that holds the rights to sell the French abortion pill in the United States, said it had settled the litigation surrounding control of the drug and had arranged for it to be handled by a new company.",1997-02-13T05:00:00+0000,1997,0.07301233846421923,0.11694524389966762,0.07304436112832455,0.10537127192768037,0.06961660440050929,-0.018617308157202275,0.034045764244764264,0.03602656432748537,-0.0460511776773951,0.009068933566433601,3.3333333333333335,0.0004812576085160594,0.0012411739584976293
643,Hitler and Abortion,"  The next leader of New York's Catholic Church, Bishop John J. O'Connor, has telegraphed ahead some theological and political views with highly offensive implications:    ''I always compare the killing of 4,000 babies a day in the United States, unborn babies, with the Holocaust. . . . Now Hitler tried to solve a problem, the Jewish question. So kill them, shove them into ovens, burn them.","The next leader of New York's Catholic Church, Bishop John J. O'Connor, has telegraphed ahead some theological and political views with highly offensive implications:",1984-03-13T05:00:00+0000,1984,0.15739476651348525,0.14378634377453411,0.12863530230315007,0.12973852105339925,0.14376790769242792,-0.20669636558441556,-0.08576247321868526,-0.06841319405151083,-0.1551695422494172,-0.08456603607503607,2.0,0.00014083936965460605,0.0034605138142037896
